consensus_timestamp,transaction_id,account,amount,is_approval
2023-10-06T03:50:06.336445,0.0.70-1696542600-000040000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336445,0.0.70-1696542600-000040000,0.0.70,"-160,066.04528982",False
2023-10-06T03:50:06.336445,0.0.70-1696542600-000040000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336445,0.0.70-1696542600-000040000,0.0.800,0.00059382,False
2023-10-06T03:50:06.336445,0.0.70-1696542600-000040000,0.0.13717,"160,066.03818957",False
2023-10-06T03:50:06.336443,0.0.70-1696542600-000020000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336443,0.0.70-1696542600-000020000,0.0.70,"-2,605,568.74391045",False
2023-10-06T03:50:06.336443,0.0.70-1696542600-000020000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336443,0.0.70-1696542600-000020000,0.0.800,0.00059382,False
2023-10-06T03:50:06.336443,0.0.70-1696542600-000020000,0.0.11219,"2,605,568.73681020",False
2023-10-06T03:50:06.336442,0.0.70-1696542600-000030000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336442,0.0.70-1696542600-000030000,0.0.70,"-3,698,869.19750612",False
2023-10-06T03:50:06.336442,0.0.70-1696542600-000030000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336442,0.0.70-1696542600-000030000,0.0.800,0.00059382,False
2023-10-06T03:50:06.336442,0.0.70-1696542600-000030000,0.0.13283,"3,698,869.19040587",False
2023-10-06T03:50:06.336441,0.0.70-1696542600-000050000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336441,0.0.70-1696542600-000050000,0.0.70,"-220,497.88788923",False
2023-10-06T03:50:06.336441,0.0.70-1696542600-000050000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336441,0.0.70-1696542600-000050000,0.0.800,"-3,529.79664595",False
2023-10-06T03:50:06.336441,0.0.70-1696542600-000050000,0.0.41766,"224,027.67802875",False
2023-10-06T03:50:06.336440,0.0.70-1696542600-000110000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336440,0.0.70-1696542600-000110000,0.0.70,"-46,039.60360310",False
2023-10-06T03:50:06.336440,0.0.70-1696542600-000110000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336440,0.0.70-1696542600-000110000,0.0.800,-212.19897402,False
2023-10-06T03:50:06.336440,0.0.70-1696542600-000110000,0.0.1735429,"46,251.79607069",False
2023-10-06T03:50:06.336439,0.0.70-1696542600-000170000,0.0.4,0.00116201,False
2023-10-06T03:50:06.336439,0.0.70-1696542600-000170000,0.0.70,"-136,767.82945775",False
2023-10-06T03:50:06.336439,0.0.70-1696542600-000170000,0.0.98,0.00534442,False
2023-10-06T03:50:06.336439,0.0.70-1696542600-000170000,0.0.800,0.00059382,False
2023-10-06T03:50:06.336439,0.0.70-1696542600-000170000,0.0.3327051,"136,767.82235750",False
2023-09-30T22:05:06.264622,0.0.70-1696089900-000010000,0.0.4,0.00111939,False
2023-09-30T22:05:06.264622,0.0.70-1696089900-000010000,0.0.70,"-16,625,000.00684036",False
2023-09-30T22:05:06.264622,0.0.70-1696089900-000010000,0.0.98,0.00515131,False
2023-09-30T22:05:06.264622,0.0.70-1696089900-000010000,0.0.800,0.00057236,False
2023-09-30T22:05:06.264622,0.0.70-1696089900-000010000,0.0.54896,"16,624,999.99999730",False
2023-09-30T22:05:06.083935,0.0.70-1696089900-000000000,0.0.4,0.00111939,False
2023-09-30T22:05:06.083935,0.0.70-1696089900-000000000,0.0.70,"-16,625,000.00684036",False
2023-09-30T22:05:06.083935,0.0.70-1696089900-000000000,0.0.98,0.00515131,False
2023-09-30T22:05:06.083935,0.0.70-1696089900-000000000,0.0.800,0.00057236,False
2023-09-30T22:05:06.083935,0.0.70-1696089900-000000000,0.0.54796,"16,624,999.99999730",False
2023-09-30T22:03:06.355071,0.0.70-1696089780-000000000,0.0.4,0.00111917,False
2023-09-30T22:03:06.355071,0.0.70-1696089780-000000000,0.0.70,"-25,041,666.67349848",False
2023-09-30T22:03:06.355071,0.0.70-1696089780-000000000,0.0.98,0.00514738,False
2023-09-30T22:03:06.355071,0.0.70-1696089780-000000000,0.0.800,0.00057193,False
2023-09-30T22:03:06.355071,0.0.70-1696089780-000000000,0.0.54795,"25,041,666.66666000",False
2023-09-30T22:03:06.355069,0.0.70-1696089780-000010000,0.0.4,0.00111917,False
2023-09-30T22:03:06.355069,0.0.70-1696089780-000010000,0.0.70,"-25,041,666.67349848",False
2023-09-30T22:03:06.355069,0.0.70-1696089780-000010000,0.0.98,0.00514738,False
2023-09-30T22:03:06.355069,0.0.70-1696089780-000010000,0.0.800,0.00057193,False
2023-09-30T22:03:06.355069,0.0.70-1696089780-000010000,0.0.54895,"25,041,666.66666000",False
2023-09-05T22:00:06.604395,0.0.70-1693929600-000000000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604395,0.0.70-1693929600-000000000,0.0.70,"-5,059,284.31575044",False
2023-09-05T22:00:06.604395,0.0.70-1693929600-000000000,0.0.72,"5,059,284.30875926",False
2023-09-05T22:00:06.604395,0.0.70-1693929600-000000000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604394,0.0.70-1693929600-000040000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604394,0.0.70-1693929600-000040000,0.0.70,"-223,262.83235491",False
2023-09-05T22:00:06.604394,0.0.70-1693929600-000040000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604394,0.0.70-1693929600-000040000,0.0.800,"-3,969.28376359",False
2023-09-05T22:00:06.604394,0.0.70-1693929600-000040000,0.0.41766,"227,232.10912732",False
2023-09-05T22:00:06.604383,0.0.70-1693929600-000050000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604383,0.0.70-1693929600-000050000,0.0.70,"-2,686,311.93192034",False
2023-09-05T22:00:06.604383,0.0.70-1693929600-000050000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604383,0.0.70-1693929600-000050000,0.0.46450,"2,686,311.92492916",False
2023-09-05T22:00:06.604382,0.0.70-1693929600-000010000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604382,0.0.70-1693929600-000010000,0.0.70,"-994,936.74956781",False
2023-09-05T22:00:06.604382,0.0.70-1693929600-000010000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604382,0.0.70-1693929600-000010000,0.0.11219,"994,936.74257663",False
2023-09-05T22:00:06.604379,0.0.70-1693929600-000020000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604379,0.0.70-1693929600-000020000,0.0.70,"-441,569.37316108",False
2023-09-05T22:00:06.604379,0.0.70-1693929600-000020000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604379,0.0.70-1693929600-000020000,0.0.13283,"441,569.36616990",False
2023-09-05T22:00:06.604378,0.0.70-1693929600-000030000,0.0.4,0.00114416,False
2023-09-05T22:00:06.604378,0.0.70-1693929600-000030000,0.0.70,"-834,591.05919252",False
2023-09-05T22:00:06.604378,0.0.70-1693929600-000030000,0.0.98,0.00584702,False
2023-09-05T22:00:06.604378,0.0.70-1693929600-000030000,0.0.800,"-9,039.31348788",False
2023-09-05T22:00:06.604378,0.0.70-1693929600-000030000,0.0.25226,"843,630.36568922",False
2023-09-01T00:12:05.876577,0.0.70-1693505520-000010000,0.0.4,0.00109472,False
2023-09-01T00:12:05.876577,0.0.70-1693505520-000010000,0.0.70,"-25,041,666.67456775",False
2023-09-01T00:12:05.876577,0.0.70-1693505520-000010000,0.0.98,0.00681303,False
2023-09-01T00:12:05.876577,0.0.70-1693505520-000010000,0.0.54895,"25,041,666.66666000",False
2023-09-01T00:12:05.876567,0.0.70-1693505520-000000000,0.0.4,0.00109472,False
2023-09-01T00:12:05.876567,0.0.70-1693505520-000000000,0.0.70,"-25,041,666.67456775",False
2023-09-01T00:12:05.876567,0.0.70-1693505520-000000000,0.0.98,0.00681303,False
2023-09-01T00:12:05.876567,0.0.70-1693505520-000000000,0.0.54795,"25,041,666.66666000",False
2023-09-01T00:11:06.247855,0.0.70-1693505460-000010000,0.0.4,0.00109494,False
2023-09-01T00:11:06.247855,0.0.70-1693505460-000010000,0.0.70,"-16,625,000.00791223",False
2023-09-01T00:11:06.247855,0.0.70-1693505460-000010000,0.0.98,0.00681729,False
2023-09-01T00:11:06.247855,0.0.70-1693505460-000010000,0.0.54896,"16,625,000.00000000",False
2023-09-01T00:11:06.090581,0.0.70-1693505460-000000000,0.0.4,0.00109494,False
2023-09-01T00:11:06.090581,0.0.70-1693505460-000000000,0.0.70,"-16,625,000.00791223",False
2023-09-01T00:11:06.090581,0.0.70-1693505460-000000000,0.0.98,0.00681729,False
2023-09-01T00:11:06.090581,0.0.70-1693505460-000000000,0.0.54796,"16,625,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.4,0.00105231,False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.70,"350,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.71,"170,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.80,"35,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.81,"340,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.98,0.00544253,False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.406,"-100,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.410,"-400,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.413,"-200,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.416,"-195,000,000.00000000",False
2023-08-31T13:00:07.191356,0.0.450-1693465201-000000000,0.0.450,-0.00649484,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.10,0.00006837,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.64,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.65,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.66,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.67,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.68,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.69,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.70,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.71,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.72,0.00000010,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.98,0.00159879,False
2023-08-14T14:18:00.927617,0.0.3307280-1692001076-445707271,0.0.3307280,-0.00166806,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.25,0.00006909,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.64,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.65,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.66,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.67,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.68,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.69,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.70,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.71,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.72,0.00000010,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.98,0.00161559,False
2023-08-14T13:51:01.133926,0.0.3307280-1691999459-601457893,0.0.3307280,-0.00168558,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.22,0.00006909,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.64,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.65,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.66,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.67,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.68,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.69,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.70,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.71,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.72,0.00000010,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.98,0.00161559,False
2023-08-14T13:33:27.434976,0.0.3307280-1691998405-904912885,0.0.3307280,-0.00168558,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.9,0.00006909,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.64,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.65,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.66,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.67,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.68,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.69,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.70,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.71,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.72,0.00000010,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.98,0.00161559,False
2023-08-14T13:20:20.023958,0.0.3307280-1691997618-391993883,0.0.3307280,-0.00168558,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.10,0.00006967,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.64,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.65,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.66,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.67,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.68,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.69,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.70,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.71,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.72,0.00000010,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.98,0.00162914,False
2023-08-14T10:54:18.638478,0.0.3307280-1691988856-863733571,0.0.3307280,-0.00169971,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.27,0.00006967,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.64,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.65,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.66,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.67,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.68,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.69,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.70,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.71,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.72,0.00000010,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.98,0.00162914,False
2023-08-14T10:50:32.506302,0.0.3307280-1691988630-146121654,0.0.3307280,-0.00169971,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.10,0.00007840,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.64,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.65,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.66,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.67,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.68,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.69,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.70,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.71,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.72,0.00000010,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.98,0.00183346,False
2023-08-13T01:57:44.090914,0.0.2247604-1691870259-461037530,0.0.2247604,-0.00191276,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.11,0.00007840,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.64,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.65,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.66,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.67,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.68,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.69,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.70,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.71,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.72,0.00000010,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.98,0.00183346,False
2023-08-13T01:47:22.127871,0.0.2247604-1691869636-930281012,0.0.2247604,-0.00191276,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.18,0.00007800,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.64,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.65,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.66,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.67,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.68,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.69,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.70,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.71,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.72,0.00000010,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.98,0.00182535,False
2023-08-13T01:38:45.479106,0.0.2247604-1691869121-938454253,0.0.2247604,-0.00190425,False
2023-08-05T19:00:11.120313,0.0.70-1691240400-000000000,0.0.17,0.00107717,False
2023-08-05T19:00:11.120313,0.0.70-1691240400-000000000,0.0.70,-0.00748976,False
2023-08-05T19:00:11.120313,0.0.70-1691240400-000000000,0.0.98,0.00641259,False
2023-08-05T19:00:11.120312,0.0.70-1691240400-000010000,0.0.17,0.00107717,False
2023-08-05T19:00:11.120312,0.0.70-1691240400-000010000,0.0.70,-0.00748976,False
